ClusterSize,diff
5,44.18604651
5,42.85714286
5,47.69230769
10,59.375
10,48.38709677
10,60.86956522
10,50
10,58.7628866
10,40.32258065
10,62.24489796
10,46.26865672
10,60.20408163
10,45.83333333
1,47.99769519
1,26.87348912
1,73.40080972
2,39.62264151
2,50.43478261
1,53.93939394
8,51.92307692
8,50
8,44.06779661
8,37.28813559
8,56.25
8,33.33333333
8,34.375
8,31.74603175
2,73.91114983
2,71.05263158
3,25.84269663
3,28.57142857
3,33.33333333
2,82.6295298
2,90.04934211
1,28.13053377
2,43.10344828
2,36.36363636
1,37.31343284
1,67.13286713
1,44.61538462
1,55.67010309
1,29.95093666
1,38.49599246
1,77.15813598
2,96.84210526
2,89.08348457
2,45
2,59.3220339
1,46.15384615
2,63.43738104
2,69.40631434
1,26.19047619
1,68.21808511
1,90.64285714
2,33.98737808
2,25.97402597
2,76.19047619
2,76.90096681
1,95.58823529
1,41.89189189
1,96.49122807
1,35.44303797
2,45.65217391
2,29.47368421
2,25.3164557
2,32.09876543
1,40.53234501
1,75.06393862
1,90.38461538
2,30
2,32.60869565
1,53.11723178
1,93.10344828
1,46.15384615
1,93
2,43.7254902
2,28.98550725
4,89.61038961
4,91.47590361
4,86.44736842
4,88.9408867
2,73.55102041
2,76.87229437
1,32.05128205
1,73.1221257
1,29.7029703
1,50.81967213
1,39.80582524
1,58.53658537
2,100
2,98.07692308
2,94.36619718
2,96.34146341
2,39.43661972
2,37.17948718
1,26.66666667
19,85.08297258
19,80.64903846
19,86.25730994
19,94.05172414
19,88.1050041
19,86.05049208
19,72.69230769
19,90.58823529
19,87.77777778
19,75.60772561
19,85.68181818
19,83.72093023
19,76.7165493
19,81.94070081
19,83.86790211
19,81.85307018
19,74.53996983
19,76.16421569
19,95
10,69.88820772
10,73.33333333
10,79.16666667
10,73.68815592
10,79.86270023
10,69.94047619
10,81.60987074
10,84.53846154
10,79.95520717
10,57.82608696
1,32.20423412
1,53.7037037
2,30.48780488
2,32.92682927
1,35.06493506
2,55.68181818
2,58.19843839
1,40.85684431
1,47.75672981
1,83.33333333
1,36.63997088
2,52.4577573
2,48.01587302
1,76.99890471
15,63.97759104
15,77.24025974
15,73.29192547
15,93.58823529
15,83.26492537
15,71.58645276
15,85.55211558
15,93.45461031
15,95.94594595
15,82.0294599
15,76.40410363
15,77.85053929
15,61.92538308
15,73.59125315
15,73.16005472
1,65.33166458
1,39.32038835
1,57.31707317
1,37.99519808
1,28.88888889
1,34.23423423
1,58.82352941
1,79.25336597
1,94.36619718
2,42.34161989
2,38.6569873
1,100
1,84.02777778
1,91.17259552
1,26.19047619
1,25.53191489
1,27.96285377
1,56.89655172
1,39.39393939
2,82.38095238
2,76.11502347
2,35.0877193
2,30
5,31.48148148
5,37.25490196
5,38.46153846
5,40
5,26.78571429
1,33.33333333
1,93.22033898
4,32.5
4,34.42622951
4,26.82926829
4,25.75757576
1,26.47058824
1,69.23076923
1,48.97959184
1,48.80382775
1,70.6331045
1,97.6744186
2,77.23112128
2,87.12604707
1,62.03703704
1,84.42295564
1,34.19732441
1,70.78445748
1,27.58058252
6,53.39805825
6,75.43859649
6,68.62745098
6,36.95652174
6,61.36363636
6,46.80527383
1,27.42088608
2,48.52941176
2,51.43292683
4,67.53246753
4,75.09090909
4,74.80769231
4,90.43853343
10,93.75
10,88.75
10,81.15384615
10,83.68159204
10,84.36065574
10,90.07936508
10,85.50724638
10,94.33962264
10,86.8852459
10,94.02985075
2,90
2,82.66666667
1,50
1,35.13513514
1,26.74418605
1,32
7,95.3525641
7,84.90077653
7,90.35053929
7,90.80882353
7,90.36144578
7,88.90909091
7,91.25
1,29.41176471
1,28.51330203
2,43.47826087
2,31.37254902
2,36.36363636
2,39.13043478
2,50.61728395
2,45.74468085
1,50
1,25.64102564
1,27.9638009
3,34.69387755
3,36.11111111
3,32.05128205
1,33.42086417
1,43.17257945
1,55.0342131
1,28.35820896
1,45.05952381
1,33.33333333
4,81.89237138
4,86.9047619
4,44.89795918
4,39.77272727
1,39.39094502
1,66.28078818
1,28.81355932
1,52.94117647
1,93.33333333
2,82.82608696
2,73.30498464
1,66.17581437
1,26.31967516
2,40.625
2,93.5483871
1,26.66666667
2,32.63462652
2,40.47619048
1,28.57142857
1,89.88764045
1,36.66666667
1,26.15384615
1,34.95964784
1,61.84863524
1,27.41935484
2,96.00702062
2,94.05940594
1,26.08695652
1,37.31343284
2,68.47326049
2,25.42372881
1,34.52380952
1,34.67948718
17,40.6779661
17,30.76923077
17,65.90909091
17,56.96202532
17,59.15492958
17,38.23529412
17,61.76470588
17,77.19298246
17,80.76923077
17,87.80487805
17,66.66666667
17,69.56521739
17,76.92307692
17,65.85365854
17,75.6097561
17,79.48717949
17,57.5
9,63.82978723
9,28.33333333
9,91.89189189
9,96.55172414
9,49.09090909
9,86.66666667
9,94.36619718
9,98.66666667
9,44.87179487
2,41.52542373
2,44.30379747
1,46.8975469
2,27.5
2,37.5
1,64.77029915
1,32.60869565
1,45.20547945
1,64
2,84.06862745
2,78.53215701
1,44.89875389
4,78.06244261
4,82.15277778
4,80.64516129
4,80.03941441
1,71.1272863
1,33.76623377
2,50
2,45.16129032
1,32.09876543
1,75.1093714
1,43.93619517
2,88.46153846
2,46.03174603
1,54.16666667
5,40.32258065
5,31.30750177
5,33.33333333
5,33.93679234
5,31.25
1,75.72649573
2,46.43660915
2,68.69767442
1,85.36585366
2,40
2,83.82352941
1,40.625
1,87.86324786
1,65.38461538
1,88.15789474
1,47.36842105
6,91.08910891
6,94.44444444
6,73.51674641
6,69.06334067
6,90.90909091
6,93.25529543
2,85.34565148
2,82.48047401
1,25.72858404
1,25.12216154
1,39.7260274
1,36
1,36.36363636
1,38.79032258
1,51.82535315
1,100
1,45.33991228
1,46.96343402
2,27.5862069
2,27.65957447
1,28.20512821
1,94.17475728
1,45.3125
1,51.94805195
2,74.78632479
2,84.65608466
1,28.37837838
2,73.43870896
2,79.70185828
1,41.68060201
3,35.95505618
3,32.92682927
3,32.95454545
1,27.45098039
5,88.03157216
5,85.22727273
5,92.1875
5,85.9375
5,87.3015873
1,87.73942815
1,45.46427043
2,35.71428571
2,68.03278689
1,62.95986622
1,36.73893674
1,74.3630363
1,74.66643859
2,53.06122449
2,51.68539326
2,93.81443299
2,90.81632653
4,87.27272727
4,92.68292683
4,95.98989899
4,95.81196581
2,37.69643019
2,54.54545455
1,79.24528302
4,58.49056604
4,47.36842105
4,46.15384615
4,48.7804878
1,28.94736842
2,46.59090909
2,52.23880597
1,46.51162791
4,87.20930233
4,83.50746269
4,87.01298701
4,87.83783784
1,48.52941176
1,51.12745098
1,58.64601262
4,35.29411765
4,26.82926829
4,40.74074074
4,29.62962963
2,90.14814815
2,90.90909091
2,75.70730951
2,76.74074074
1,61.40350877
1,58
1,50.08210181
1,64.28571429
1,64.52614379
6,74.92236025
6,71.46417445
6,71.29941127
6,76.75702811
6,79.80342802
6,76.24135764
1,49.51018504
2,51.2605042
2,47.5
1,26.47058824
1,26.82926829
2,42.55319149
2,38.88888889
1,54.73539618
1,79.06976744
2,96.72131148
2,77.29166667
1,41.34213421
2,100
2,97.64705882
2,37.5
2,34.04255319
1,83.89815628
1,81.33874239
1,69.87087518
1,47.93650794
1,47.91797447
2,75.76576577
2,100
3,33.76623377
3,29.6875
3,35.61643836
1,64.44444444
1,80.20833333
7,74.73684211
7,80.73995772
7,89.53488372
7,90.06349206
7,100
7,90.7604833
7,92.85714286
2,81.89189189
2,87.80487805
1,67.74193548
14,87.17532468
14,94.64285714
14,88.72595696
14,79.48717949
14,74.51508621
14,76.74863388
14,77.70833333
14,56.96969697
14,51.67633785
14,35.29411765
14,44.03755869
14,41.5819209
14,50.71684588
14,46.75066313
1,37.30763484
1,29.2143402
1,50
1,50
2,55.93220339
2,58.06451613
1,87.61904762
1,28.26086957
1,80.3030303
1,32.95376121
5,87.87878788
5,94.91525424
5,93.40659341
5,98.14814815
5,95.69892473
2,29.03225806
2,41.26984127
1,29.72972973
2,42.85714286
2,50
13,28.57142857
13,35.71428571
13,30.76923077
13,50
13,41.02564103
13,42
13,43.58974359
13,45.09803922
13,45.28301887
13,39.13043478
13,38
13,49.35064935
13,46.51162791
2,51.47058824
2,43.75
4,44.28571429
4,46.81904762
4,64.78873239
4,53.40909091
1,30.43478261
1,45.51020408
1,71.88037866
1,28.91566265
2,28
2,86.44067797
1,59.67741935
2,38.88888889
2,30.76923077
1,39.29772918
2,81.84619031
2,84.78346651
1,62.88756655
1,67.21311475
1,60.75949367
1,32.60869565
4,54.50581395
4,58.51169736
4,67.26190476
4,48.42596191
2,30.55555556
2,48.14814815
1,86.9047619
4,88.70967742
4,86.34850166
4,74.1826761
4,72.26027397
10,83.56164384
10,83.35235921
10,78.94736842
10,84.63344168
10,79.24469413
10,73.48901099
10,51.16049383
10,83.50746269
10,82.09876543
10,78.57142857
9,77.77777778
9,66.80555556
9,65.13243595
9,66.27275631
9,73.70948379
9,65.93406593
9,65.08295626
9,60.51045728
9,67.30769231
4,41.7794971
4,43.00533944
4,33.62268519
4,29.77756892
1,59.81268625
1,47.86324786
2,63.49206349
2,69.01408451
1,76.8115942
1,72
1,51.28205128
1,40
1,67.74193548
1,59.75274725
2,72.4137931
2,83.04166667
1,61.84210526
2,71.875
2,71.64179104
1,61.70212766
1,86.56716418
3,63.88888889
3,56.52173913
3,64.40677966
1,48.7804878
1,67.27272727
1,69.23076923
2,79.31034483
2,79.31034483
1,82.75862069
1,71.42857143
1,47.16981132
1,65.95744681
1,71.66666667
1,69.23076923
1,61.53846154
1,47.82608696
1,67.79661017
1,39.65217391
1,35.45673077
1,86.48440508
1,26.74418605
1,29.87602584
1,82.14285714
1,52.94117647
1,25.79995136
1,30.50847458
2,33.33333333
2,26.31578947
8,50
8,87.42913001
8,91.24386252
8,93.16239316
8,97.80193237
8,95.34783079
8,94.25287356
8,78.94736842
1,68.27705628
1,59.76391495
1,75.58332079
2,80.51948052
2,78.44827586
1,56.69642857
3,77.0617284
3,76.37701804
3,65.51948052
1,56.09710551
1,52.17391304
1,50
1,64.54901961
1,60
1,88.09872923
13,78.59728507
13,76.96721311
13,79.27298989
13,81.78571429
13,80.95238095
13,83.76068376
13,75.61919505
13,84.77459016
13,76.73611111
13,86.29148629
13,77.19477338
13,81.61977835
13,81.70426065
1,82.7212806
2,75.59149446
2,90.76492537
1,72.96946069
1,41.22038299
1,95.3125
1,61.16531165
1,87.48161765
1,28.37837838
1,38.20955239
3,86.27705628
3,91.38888889
3,90.3387884
1,25.97605414
1,28.39279647
4,41.53508313
4,39.61702128
4,44.67166979
4,46.98650675
1,43.47826087
1,34.04255319
1,30
1,55.25846702
1,84.90566038
1,93.02325581
1,61.53846154
1,31.81818182
5,80.28652617
5,73.60820997
5,81.17216117
5,73.53700516
5,77.81385281
1,80.76923077
1,92.44650271
1,37.5573921
1,67.60443308
1,48.05194805
1,29.41176471
1,91.83673469
1,42.65640683
1,75.41961437
1,46.34146341
1,27.90697674
40,54.66666667
40,67.24137931
40,53.42465753
40,93.24324324
40,84
40,53.42465753
40,29.41176471
40,71.83098592
40,28.35820896
40,84.84848485
40,37.33333333
40,28.30188679
40,29.41176471
40,36.53846154
40,27.86885246
40,75.86206897
40,66.30434783
40,48.27586207
40,70.96774194
40,76.19047619
40,76.19047619
40,70
40,33.33333333
40,30.64516129
40,77.6119403
40,72.31292517
40,79.71014493
40,71.26436782
40,50.63291139
40,32.25806452
40,72.13114754
40,60.6557377
40,47.82608696
40,75.92592593
40,57.35294118
40,70
40,48.57142857
40,48.40597758
40,25.49019608
40,47.45762712
3,47.69230769
3,59.64912281
3,49.12280702
19,38.1443299
19,37.93103448
19,89.70588235
19,91.30434783
19,84.93150685
19,25.58139535
19,39.65517241
19,39.28571429
19,78.18181818
19,27.77777778
19,31.37254902
19,33.33333333
19,29.21348315
19,37.41056687
19,89.83050847
19,40.98360656
19,89.71962617
19,81.66666667
19,67.74193548
1,50.71056705
1,47.86324786
1,62.23100571
6,34.61538462
6,50
6,78.57142857
6,37.14285714
6,72.5
6,26.08695652
2,37.93103448
2,40
1,47.57281553
1,67.62443439
1,36.36363636
1,83.93826323
1,86.41975309
13,96
13,95.18072289
13,85.71428571
13,90.21021021
13,96.92307692
13,91.86046512
13,78.78787879
13,80.48780488
13,98.46153846
13,92.19459718
13,93.15068493
13,88.0952381
13,79.74683544
2,40.90909091
2,45.07042254
3,51.57894737
3,31.86813187
3,37.25490196
2,52
2,52.5
2,53.33333333
2,69.56521739
6,50
6,47.91666667
6,95.55555556
6,94
6,53.06122449
6,52
18,40.20618557
18,49.01960784
18,37.75510204
18,40
18,26
18,61.11111111
18,58.33333333
18,64
18,81.81818182
18,75.6097561
18,96.47058824
18,97.56097561
18,62.06896552
18,96.875
18,48.48484848
18,100
18,58.13953488
18,68.42105263
5,78.0952381
5,90.65420561
5,94.54545455
5,41.50943396
5,51.92307692
2,45.54455446
2,39.13043478
7,88
7,36.19047619
7,28
7,60
7,53.84615385
7,75
7,80.82191781
8,94.73684211
8,87.23404255
8,29.78723404
8,46.2962963
8,94.91525424
8,95.87628866
8,86.48648649
8,62.5
7,78.65168539
7,75.47169811
7,56.62650602
7,72.4137931
7,69.11764706
7,28.73563218
7,63.04347826
2,54.6875
2,61.97183099
2,59.01639344
2,87.17948718
7,86.90874343
7,83.56873823
7,90.03496503
7,86.53532054
7,35.87398374
7,91.66666667
7,84.86341245
1,30
1,41.86046512
1,28.57142857
8,89.65517241
8,83.81733021
8,95.89041096
8,87.69230769
8,93.48484848
8,93.94889103
8,86.10500611
8,65
4,87.2642728
4,94.56521739
4,48.15724816
4,47.36842105
1,74.6031746
1,67.58196721
1,84.76190476
1,29.09090909
2,53.99229782
2,58.94957983
1,56.23655914
1,92.75362319
1,31.31868132
1,31.25
1,25.53191489
2,28.37837838
2,35.22727273
1,35.29411765
1,44.82758621
1,35.8490566
1,31.03448276
1,56.41025641
1,29.23076923
1,90.22839905
1,64.78873239
1,76.26373626
1,50
1,25.95789793
1,50.29293864
1,59.19384058
2,50.79365079
2,54.20956303
1,82.94747324
1,36.84124386
2,72.72727273
2,88.05970149
8,92.53731343
8,35.06493506
8,87.87878788
8,91.42857143
8,44.61538462
8,56
8,49.36708861
8,58.82352941
2,67.24440544
2,62.3100304
1,51.42857143
1,76.66666667
1,63.65079365
1,28.98550725
1,35.52754435
1,35.61643836
2,87.64044944
2,30
1,72.16494845
1,43.05555556
2,30
2,37.14285714
9,78.08219178
9,77.90697674
9,62.57229067
9,82.89473684
9,89.77272727
9,63.1372549
9,71.26485569
9,83.95061728
9,76.9421729
2,75.69686411
2,67.12158809
4,85.44823232
4,78.17460317
4,77.38095238
4,70.14925373
2,27.65957447
2,32.5
1,65.95935983
1,44.44444444
2,48.8372093
2,63.63636364
1,41.33333333
1,69.41163108
1,30.68032572
1,64.65360726
2,66.68926554
2,61.44906743
1,56.63615561
1,33.12401884
1,38.5026738
1,35.07621069
11,87.5
11,96.22641509
11,60.37735849
11,66.66666667
11,89.09090909
11,72.34042553
11,79.24528302
11,94.23076923
11,92.45283019
11,73.80952381
11,80
10,38.88888889
10,91.11111111
10,87.23404255
10,69.23076923
10,76
10,100
10,97.14285714
10,89.18918919
10,91.89189189
10,68.70020964
3,61.42857143
3,41.46341463
3,37.87878788
7,90.32258065
7,90
7,88.52459016
7,89.85507246
7,92.41722422
7,82.94714524
7,86.16989568
1,83.39208774
2,47.59036145
2,28.20512821
1,71.35387488
1,39.47368421
1,35.13513514
3,63.79310345
3,59.13978495
3,57.40740741
2,25.67567568
2,31.57894737
3,41.66666667
3,53.84615385
3,48.4375
1,77.14285714
2,31.50684932
2,30.48780488
2,88.05970149
2,86.6095216
1,40.35087719
1,30.18604651
1,50.4950495
2,32.65306122
2,30.3030303
1,70.40816327
2,63.54166667
2,55.55555556
1,29.85294118
1,39.53216374
3,42.37288136
3,36.38912856
3,83.87096774
1,28.23529412
1,32.8358209
1,36.61971831
2,78.66589994
2,53.47018573
2,66.16757411
2,75.97402597
4,31.81818182
4,28.91566265
4,46.34146341
4,46.15384615
5,93.53471118
5,89.76027397
5,87.09795322
5,86.57094595
5,86.03508772
2,97.61904762
2,93.97993311
1,30.62678063
1,37.33333333
2,97.36842105
2,96.62921348
1,92.94117647
2,95.89041096
2,96.66666667
2,95.08196721
2,89.12637477
1,95.10535922
4,84.61538462
4,84.46601942
4,92.41718427
4,87.52319109
1,72.27283625
2,79.79651163
2,72.73232136
1,95.65217391
2,55.24915336
2,30.910785
10,80.25469676
10,81.89655172
10,98.7012987
10,95.23809524
10,92.06981017
10,95.19047619
10,77.87940379
10,80.8480624
10,92.30769231
10,96.15275813
10,75.40983607
10,52.27272727
10,68.85245902
10,47.36842105
10,73.03902994
10,68.8372093
10,58.20895522
10,56.66666667
10,46.55172414
10,47.61904762
1,41.66666667
1,34.47131342
1,81.21557455
1,26.58227848
1,38.70967742
1,50.21559468
1,85.09781358
1,37.28813559
2,53.65853659
2,43.24324324
5,47.45762712
5,30.15873016
5,58.10810811
5,60.60606061
5,55.88235294
1,70.56194125
2,26.19047619
2,36
1,39.13043478
1,90.07936508
1,26.78571429
1,46.47450111
1,100
1,91.64598842
2,29.1730868
2,93.67088608
1,83.33333333
1,41.37931034
2,88.36519446
2,91.93548387
1,50
1,34.88372093
1,86.15196078
2,86.60130719
2,93.76190476
1,93.47826087
2,92.55611544
2,90.35087719
1,29.78723404
3,87.1482684
3,91.74259214
3,95.17605966
2,93.16239316
2,92.72590361
1,95.05639098
2,36.63366337
2,34.92063492
1,38.66666667
3,95.45454545
3,97.43589744
3,92.59079903
1,94.52054795
2,92.72727273
2,92.25961538
2,95.44209215
2,98.61111111
1,35.21126761
1,91.83673469
1,47.56097561
1,36.36363636
1,45.2299245
1,78.5440613
1,87.08333333
1,91.4893617
1,45.98290598
1,40.11270492
1,52.12121212
1,93.30357143
1,70.07930786
3,74.54105474
3,78.21782178
3,82.34969664
2,66.15566038
2,68.72635561
2,42.52873563
2,34.84848485
32,32.78688525
32,34.28571429
32,83.37368846
32,81.69014085
32,83.05084746
32,82.66666667
32,88.13131313
32,90.14084507
32,38.88888889
32,93.05555556
32,89.23076923
32,92.40506329
32,95.3125
32,85.71428571
32,52.63157895
32,68.36734694
32,28.42105263
32,26.88172043
32,79.71014493
32,82.60869565
32,73.91705069
32,67.04545455
32,80.26315789
32,65.95744681
32,91.83592194
32,95.40229885
32,92.22222222
32,86.30952381
32,81.31868132
32,89.77272727
32,88.0952381
32,92.87403903
1,42.94871795
2,93.15068493
2,92.94216969
1,30.95238095
1,39.50617284
2,52.63157895
2,50.57471264
2,67.69230769
2,72.30769231
1,56.25
18,71.42857143
18,41.66666667
18,55.55555556
18,32
18,67.10526316
18,54.28571429
18,100
18,78.72340426
18,98.05825243
18,96.72131148
18,99.07407407
18,94.02985075
18,86.10333172
18,95.83333333
18,92.22222222
18,97.22222222
18,82.22222222
18,92.85714286
13,65.90909091
13,35.38461538
13,37.77777778
13,53.57142857
13,40
13,42.85714286
13,69.76744186
13,84.61538462
13,100
13,100
13,90
13,91.17647059
13,93.33333333
1,83.95061728
1,78.57142857
2,95.83594894
2,46.66025289
1,93.87755102
1,31.88405797
1,48.58848049
2,48.64864865
2,55.68181818
1,26.41509434
2,36.36363636
2,33.67346939
2,44.26229508
2,39.78494624
1,81.69072165
2,96.14285714
2,92.41666667
7,92.1875
7,92.30769231
7,95.91836735
7,43.85964912
7,85.71428571
7,72
7,26.31578947
1,44.83805668
2,91.01123596
2,83.80747126
1,88.29787234
2,65.4040404
2,69.98044966
1,41.87285877
2,74.74489796
2,76.48667122
4,65.38193638
4,68.91891892
4,64.60749331
4,66.11309649
3,65.78249337
3,91.25541126
3,94.31818182
1,85.75370465
1,97.77777778
2,38.23529412
